case	id	sex	deg	yrdeg	field	startyr	year	rank	admin	salary	salary_increment
15541	1379	M	PhD	71	Other	74	76	Assist	0	1405	NA
15542	1379	M	PhD	71	Other	74	77	Assist	0	1507	102
15543	1379	M	PhD	71	Other	74	78	Assist	0	1574	67
15544	1379	M	PhD	71	Other	74	79	Assist	0	1760	186
15545	1379	M	PhD	71	Other	74	80	Assist	0	1869	109
15546	1379	M	PhD	71	Other	74	81	Assist	0	2099	230
15547	1379	M	PhD	71	Other	74	82	Assist	0	2161	62
15548	1379	M	PhD	71	Other	74	83	Assoc	0	2414	253
15549	1379	M	PhD	71	Other	74	84	Assoc	0	2613	199
15550	1379	M	PhD	71	Other	74	85	Assoc	0	2613	0
15551	1379	M	PhD	71	Other	74	86	Assoc	0	2692	79
15552	1379	M	PhD	71	Other	74	87	Assoc	0	2828	136
15553	1379	M	PhD	71	Other	74	88	Assoc	0	3038	210
15554	1379	M	PhD	71	Other	74	89	Assoc	0	3344	306
15555	1379	M	PhD	71	Other	74	90	Assoc	0	3450	106
15556	1379	M	PhD	71	Other	74	91	Assoc	0	3559	109
15557	1379	M	PhD	71	Other	74	92	Assoc	0	3823	264
15558	1379	M	PhD	71	Other	74	93	Assoc	0	3991	168
15559	1379	M	PhD	71	Other	74	94	Assoc	0	3991	0
15560	1379	M	PhD	71	Other	74	95	Assoc	0	4225	234
15561	1380	M	PhD	74	Other	74	76	Assoc	0	1803	NA
15562	1380	M	PhD	74	Other	74	77	Assoc	0	2019	216
15563	1380	M	PhD	74	Other	74	78	Assoc	0	2176	157
15564	1380	M	PhD	74	Other	74	79	Assoc	0	2454	278
15565	1380	M	PhD	74	Other	74	80	Assoc	0	2686	232
15566	1380	M	PhD	74	Other	74	81	Assoc	0	3092	406
15567	1380	M	PhD	74	Other	74	82	Full	0	3417	325
15568	1380	M	PhD	74	Other	74	83	Full	0	3710	293
15569	1380	M	PhD	74	Other	74	84	Full	0	4505	795
15570	1380	M	PhD	74	Other	74	85	Full	0	4505	0
15571	1380	M	PhD	74	Other	74	86	Full	0	4914	409
15572	1380	M	PhD	74	Other	74	87	Full	0	5160	246
15573	1380	M	PhD	74	Other	74	88	Full	0	5310	150
15574	1380	M	PhD	74	Other	74	89	Full	0	5846	536
15575	1380	M	PhD	74	Other	74	90	Full	0	6120	274
15576	1380	M	PhD	74	Other	74	91	Full	0	6404	284
15577	1380	M	PhD	74	Other	74	92	Full	0	6590	186
15578	1380	M	PhD	74	Other	74	93	Full	1	7388	798
15579	1380	M	PhD	74	Other	74	94	Full	1	7388	0
15580	1380	M	PhD	74	Other	74	95	Full	1	7935	547
15581	1381	M	PhD	76	Prof	87	87	Full	0	3606	NA
15582	1381	M	PhD	76	Prof	87	88	Full	0	3606	0
15583	1381	M	PhD	76	Prof	87	89	Full	0	4029.412	423.412
15584	1381	M	PhD	76	Prof	87	90	Full	0	4529.412	500
15585	1381	M	PhD	76	Prof	87	91	Full	0	4806	276.588
15586	1381	M	PhD	76	Prof	87	92	Full	0	5162	356
15587	1381	M	PhD	76	Prof	87	93	Full	0	5465	303
15588	1381	M	PhD	76	Prof	87	94	Full	0	5465	0
15589	1381	M	PhD	76	Prof	87	95	Full	0	5705	240
15590	1382	M	PhD	89	Other	91	91	Assist	0	4416	NA
15591	1382	M	PhD	89	Other	91	92	Assist	0	4416	0
15592	1382	M	PhD	89	Other	91	93	Assist	0	4480	64
15593	1382	M	PhD	89	Other	91	94	Assist	0	4480	0
15594	1382	M	PhD	89	Other	91	95	Assoc	0	4881	401
15595	1384	M	PhD	70	Prof	70	76	Assoc	0	1875	NA
15596	1384	M	PhD	70	Prof	70	77	Assoc	0	2216	341
15597	1384	M	PhD	70	Prof	70	78	Assoc	0	2378	162
15598	1384	M	PhD	70	Prof	70	79	Full	0	2805	427
15599	1384	M	PhD	70	Prof	70	80	Full	0	3058	253
15600	1384	M	PhD	70	Prof	70	81	Full	0	3517	459
15601	1384	M	PhD	70	Prof	70	82	Full	0	3777	260
15602	1384	M	PhD	70	Prof	70	83	Full	0	4101	324
15603	1384	M	PhD	70	Prof	70	84	Full	0	4442	341
15604	1384	M	PhD	70	Prof	70	85	Full	0	4442	0
15605	1384	M	PhD	70	Prof	70	86	Full	0	5588	1146
15606	1384	M	PhD	70	Prof	70	87	Full	0	5869	281
15607	1384	M	PhD	70	Prof	70	88	Full	0	6126	257
15608	1384	M	PhD	70	Prof	70	89	Full	0	6555	429
15609	1384	M	PhD	70	Prof	70	90	Full	0	7162	607
15610	1384	M	PhD	70	Prof	70	91	Full	0	7494	332
15611	1384	M	PhD	70	Prof	70	92	Full	0	7823	329
15612	1384	M	PhD	70	Prof	70	93	Full	0	8049	226
15613	1384	M	PhD	70	Prof	70	94	Full	0	8049	0
15614	1384	M	PhD	70	Prof	70	95	Full	0	8283	234
15615	1385	M	PhD	78	Other	87	87	Assoc	0	4285	NA
15616	1385	M	PhD	78	Other	87	88	Assoc	0	4285	0
15617	1385	M	PhD	78	Other	87	89	Assoc	0	4585	300
15618	1385	M	PhD	78	Other	87	90	Assoc	0	4800	215
15619	1385	M	PhD	78	Other	87	91	Assoc	0	5022	222
15620	1385	M	PhD	78	Other	87	92	Assoc	0	5168	146
15621	1385	M	PhD	78	Other	87	93	Assoc	0	5472	304
15622	1385	M	PhD	78	Other	87	94	Assoc	0	5472	0
15623	1385	M	PhD	78	Other	87	95	Full	0	5962	490
15624	1386	M	PhD	69	Other	85	85	Full	0	4631	NA
15625	1386	M	PhD	69	Other	85	86	Full	0	4769	138
15626	1386	M	PhD	69	Other	85	87	Full	0	5010	241
15627	1386	M	PhD	69	Other	85	88	Full	0	5305	295
15628	1386	M	PhD	69	Other	85	89	Full	0	6649	1344
15629	1386	M	PhD	69	Other	85	90	Full	0	7162	513
15630	1386	M	PhD	69	Other	85	91	Full	0	7712	550
15631	1386	M	PhD	69	Other	85	92	Full	0	8049	337
15632	1386	M	PhD	69	Other	85	93	Full	0	8165	116
15633	1386	M	PhD	69	Other	85	94	Full	0	8165	0
15634	1386	M	PhD	69	Other	85	95	Full	0	8402	237
15635	1387	M	PhD	82	Prof	84	84	Assist	0	3484	NA
15636	1387	M	PhD	82	Prof	84	85	Assist	0	3484	0
15637	1387	M	PhD	82	Prof	84	86	Assist	0	4510	1026
15638	1387	M	PhD	82	Prof	84	87	Assist	0	4736	226
15639	1387	M	PhD	82	Prof	84	88	Assist	0	5015	279
15640	1387	M	PhD	82	Prof	84	89	Assist	0	5522	507
15641	1387	M	PhD	82	Prof	84	90	Assoc	0	6120	598
15642	1387	M	PhD	82	Prof	84	91	Assoc	0	6590	470
15643	1387	M	PhD	82	Prof	84	92	Assoc	0	6977	387
15644	1387	M	PhD	82	Prof	84	93	Assoc	0	7283	306
15645	1387	M	PhD	82	Prof	84	94	Assoc	0	7283	0
15646	1387	M	PhD	82	Prof	84	95	Assoc	0	7388	105
15647	1388	M	PhD	72	Other	74	76	Assist	0	1623	NA
15648	1388	M	PhD	72	Other	74	77	Assist	0	1791	168
15649	1388	M	PhD	72	Other	74	78	Assist	0	1904	113
15650	1388	M	PhD	72	Other	74	79	Assoc	0	2120	216
15651	1388	M	PhD	72	Other	74	80	Assoc	0	2290	170
15652	1388	M	PhD	72	Other	74	81	Assoc	0	2566.667	276.667
15653	1388	M	PhD	72	Other	74	82	Assoc	0	2719	152.333
15654	1388	M	PhD	72	Other	74	83	Assoc	0	2952	233
15655	1388	M	PhD	72	Other	74	84	Assoc	0	3152	200
15656	1388	M	PhD	72	Other	74	85	Full	0	3243	91
15657	1388	M	PhD	72	Other	74	86	Full	0	3745	502
15658	1388	M	PhD	72	Other	74	87	Full	0	3933	188
15659	1388	M	PhD	72	Other	74	88	Full	0	4105	172
15660	1388	M	PhD	72	Other	74	89	Full	1	5215	1110
15661	1388	M	PhD	72	Other	74	90	Full	1	5458	243
15662	1388	M	PhD	72	Other	74	91	Full	1	5794	336
15663	1388	M	PhD	72	Other	74	92	Full	1	5962	168
15664	1388	M	PhD	72	Other	74	93	Full	1	6135	173
15665	1388	M	PhD	72	Other	74	94	Full	0	6878	743
15666	1388	M	PhD	72	Other	74	95	Full	0	7078	200
15667	1389	F	PhD	71	Arts	71	76	Assist	0	1623	NA
15668	1389	F	PhD	71	Arts	71	77	Assoc	0	1866	243
15669	1389	F	PhD	71	Arts	71	78	Assoc	0	1980	114
15670	1389	F	PhD	71	Arts	71	79	Assoc	0	2161	181
15671	1389	F	PhD	71	Arts	71	80	Assoc	0	2290	129
15672	1389	F	PhD	71	Arts	71	81	Assoc	0	2496	206
15673	1389	F	PhD	71	Arts	71	82	Assoc	0	2496	0
15674	1389	F	PhD	71	Arts	71	83	Assoc	0	2787	291
15675	1389	F	PhD	71	Arts	71	84	Full	0	3290	503
15676	1389	F	PhD	71	Arts	71	85	Full	0	3273.134	-16.866
15677	1389	F	PhD	71	Arts	71	86	Full	0	3745	471.866
15678	1389	F	PhD	71	Arts	71	87	Full	0	3933	188
15679	1389	F	PhD	71	Arts	71	88	Full	0	4669	736
15680	1389	F	PhD	71	Arts	71	89	Full	0	4855	186
15681	1389	F	PhD	71	Arts	71	90	Full	0	5229	374
15682	1389	F	PhD	71	Arts	71	91	Full	0	5551	322
15683	1389	F	PhD	71	Arts	71	92	Full	0	5712	161
15684	1389	F	PhD	71	Arts	71	93	Full	0	5878	166
15685	1389	F	PhD	71	Arts	71	94	Full	0	5878	0
15686	1389	F	PhD	71	Arts	71	95	Full	0	6135	257
15687	1391	M	PhD	78	Prof	78	78	Assist	0	1700	NA
15688	1391	M	PhD	78	Prof	78	79	Assist	0	1964	264
15689	1391	M	PhD	78	Prof	78	80	Assist	0	2147	183
15690	1391	M	PhD	78	Prof	78	81	Assist	0	2357	210
15691	1391	M	PhD	78	Prof	78	82	Assist	0	2496	139
15692	1391	M	PhD	78	Prof	78	83	Assist	0	2633	137
15693	1391	M	PhD	78	Prof	78	84	Assoc	0	2977	344
15694	1391	M	PhD	78	Prof	78	85	Assoc	0	2977	0
15695	1391	M	PhD	78	Prof	78	86	Assoc	0	3537	560
15696	1391	M	PhD	78	Prof	78	87	Assoc	0	3715	178
15697	1391	M	PhD	78	Prof	78	88	Assoc	0	3715	0
15698	1391	M	PhD	78	Prof	78	89	Assoc	0	4032	317
15699	1391	M	PhD	78	Prof	78	90	Full	0	4405	373
15700	1391	M	PhD	78	Prof	78	91	Full	0	4743	338
15701	1391	M	PhD	78	Prof	78	92	Full	0	5095	352
15702	1391	M	PhD	78	Prof	78	93	Full	0	5472	377
15703	1391	M	PhD	78	Prof	78	94	Full	0	5472	0
15704	1391	M	PhD	78	Prof	78	95	Full	0	6048	576
15705	1392	M	PhD	90	Other	90	90	Assist	0	4731	NA
15706	1392	M	PhD	90	Other	90	91	Assist	0	4812	81
15707	1392	M	PhD	90	Other	90	92	Assist	0	4951	139
15708	1392	M	PhD	90	Other	90	93	Assist	0	5168	217
15709	1392	M	PhD	90	Other	90	94	Assist	0	5168	0
15710	1392	M	PhD	90	Other	90	95	Assist	0	5631	463
15711	1393	F	PhD	90	Arts	91	91	Assist	0	3225	NA
15712	1393	F	PhD	90	Arts	91	92	Assist	0	3318	93
15713	1393	F	PhD	90	Arts	91	93	Assist	0	3366	48
15714	1393	F	PhD	90	Arts	91	94	Assist	0	3366	0
15715	1393	F	PhD	90	Arts	91	95	Assist	0	3414	48
15716	1394	F	PhD	91	Other	91	91	Assist	0	4165	NA
15717	1394	F	PhD	91	Other	91	92	Assist	0	5208	1043
15718	1394	F	PhD	91	Other	91	93	Assist	0	5833	625
15719	1394	F	PhD	91	Other	91	94	Assist	0	5833	0
15720	1394	F	PhD	91	Other	91	95	Assist	0	5963	130
15721	1395	M	PhD	59	Other	59	76	Full	0	2625.397	NA
15722	1395	M	PhD	59	Other	59	77	Full	0	2844	218.603
15723	1395	M	PhD	59	Other	59	78	Full	0	2976	132
15724	1395	M	PhD	59	Other	59	79	Full	0	3219	243
15725	1395	M	PhD	59	Other	59	80	Full	0	3398	179
15726	1395	M	PhD	59	Other	59	81	Full	0	3723	325
15727	1395	M	PhD	59	Other	59	82	Full	0	3723	0
15728	1395	M	PhD	59	Other	59	83	Full	0	3928	205
15729	1395	M	PhD	59	Other	59	84	Full	0	4317	389
15730	1395	M	PhD	59	Other	59	85	Full	0	4317	0
15731	1395	M	PhD	59	Other	59	86	Full	0	4446	129
15732	1395	M	PhD	59	Other	59	87	Full	0	4669	223
15733	1395	M	PhD	59	Other	59	88	Full	0	4805	136
15734	1395	M	PhD	59	Other	59	89	Full	0	5215	410
15735	1395	M	PhD	59	Other	59	90	Full	0	5381	166
15736	1395	M	PhD	59	Other	59	91	Full	0	5631	250
15737	1395	M	PhD	59	Other	59	92	Full	0	5794	163
15738	1395	M	PhD	59	Other	59	93	Full	0	5962	168
15739	1395	M	PhD	59	Other	59	94	Full	0	5962	0
15740	1395	M	PhD	59	Other	59	95	Full	0	6223	261
15741	1396	M	PhD	82	Other	84	84	Assist	0	2434	NA
15742	1396	M	PhD	82	Other	84	85	Assist	0	2434	0
15743	1396	M	PhD	82	Other	84	86	Assist	0	2507	73
15744	1396	M	PhD	82	Other	84	87	Assist	0	2633	126
15745	1396	M	PhD	82	Other	84	88	Assist	0	2788	155
15746	1396	M	PhD	82	Other	84	89	Assist	0	3069	281
15747	1396	M	PhD	82	Other	84	90	Assist	0	3212	143
15748	1396	M	PhD	82	Other	84	91	Assoc	0	3559	347
15749	1396	M	PhD	82	Other	84	92	Assoc	0	3823	264
15750	1396	M	PhD	82	Other	84	93	Assoc	0	3991	168
15751	1396	M	PhD	82	Other	84	94	Assoc	0	3991	0
15752	1396	M	PhD	82	Other	84	95	Assoc	0	4225	234
15753	1397	M	PhD	61	Other	88	88	Full	0	10248	NA
15754	1397	M	PhD	61	Other	88	89	Full	0	10810	562
15755	1397	M	PhD	61	Other	88	90	Full	0	11315	505
15756	1397	M	PhD	61	Other	88	91	Full	0	11672	357
15757	1397	M	PhD	61	Other	88	92	Full	0	11840	168
15758	1397	M	PhD	61	Other	88	93	Full	0	12184	344
15759	1397	M	PhD	61	Other	88	94	Full	0	12184	0
15760	1397	M	PhD	61	Other	88	95	Full	0	12184	0
15761	1398	M	PhD	84	Other	90	90	Assoc	0	4933	NA
15762	1398	M	PhD	84	Other	90	91	Assoc	0	5016	83
15763	1398	M	PhD	84	Other	90	92	Assoc	0	5236	220
15764	1398	M	PhD	84	Other	90	93	Assoc	0	5465	229
15765	1398	M	PhD	84	Other	90	94	Assoc	0	5465	0
15766	1398	M	PhD	84	Other	90	95	Assoc	0	5705	240
15767	1399	F	PhD	62	Other	62	76	Assoc	0	1882	NA
15768	1399	F	PhD	62	Other	62	77	Assoc	0	2058	176
15769	1399	F	PhD	62	Other	62	78	Assoc	0	2290	232
15770	1399	F	PhD	62	Other	62	79	Full	0	1938	-352
15771	1399	F	PhD	62	Other	62	80	Full	0	2900	962
15772	1399	F	PhD	62	Other	62	81	Full	0	3298	398
15773	1399	F	PhD	62	Other	62	82	Full	0	3581	283
15774	1399	F	PhD	62	Other	62	83	Full	0	3764	183
15775	1399	F	PhD	62	Other	62	84	Full	0	3962	198
15776	1399	F	PhD	62	Other	62	85	Full	0	3962	0
15777	1399	F	PhD	62	Other	62	86	Full	0	4081	119
15778	1399	F	PhD	62	Other	62	87	Full	0	4285	204
15779	1399	F	PhD	62	Other	62	88	Full	0	4473	188
15780	1399	F	PhD	62	Other	62	89	Full	0	4786	313
15781	1399	F	PhD	62	Other	62	90	Full	0	5082	296
15782	1399	F	PhD	62	Other	62	91	Full	0	6048	966
15783	1399	F	PhD	62	Other	62	92	Full	0	6223	175
15784	1399	F	PhD	62	Other	62	93	Full	0	6404	181
15785	1399	F	PhD	62	Other	62	94	Full	0	6404	0
15786	1399	F	PhD	62	Other	62	95	Full	0	6684	280
15787	1400	M	PhD	73	Prof	84	84	Assoc	0	3586	NA
15788	1400	M	PhD	73	Prof	84	85	Assoc	0	3586	0
15789	1400	M	PhD	73	Prof	84	86	Assoc	0	4023	437
15790	1400	M	PhD	73	Prof	84	87	Assoc	0	4225	202
15791	1400	M	PhD	73	Prof	84	88	Assoc	0	4347	122
15792	1400	M	PhD	73	Prof	84	89	Assoc	0	5141	794
15793	1400	M	PhD	73	Prof	84	90	Assoc	0	5458	317
15794	1400	M	PhD	73	Prof	84	91	Assoc	0	5712	254
15795	1400	M	PhD	73	Prof	84	92	Assoc	0	5878	166
15796	1400	M	PhD	73	Prof	84	93	Assoc	0	6048	170
15797	1400	M	PhD	73	Prof	84	94	Assoc	0	6048	0
15798	1400	M	PhD	73	Prof	84	95	Full	0	6496	448
15799	1401	M	PhD	68	Other	67	76	Assoc	0	2428	NA
15800	1401	M	PhD	68	Other	67	77	Assoc	0	2670	242
15801	1401	M	PhD	68	Other	67	78	Assoc	0	2870	200
15802	1401	M	PhD	68	Other	67	79	Assoc	0	3189	319
15803	1401	M	PhD	68	Other	67	80	Full	0	3422	233
15804	1401	M	PhD	68	Other	67	81	Full	0	3887	465
15805	1401	M	PhD	68	Other	67	82	Full	1	4174	287
15806	1401	M	PhD	68	Other	67	83	Full	1	5155	981
15807	1401	M	PhD	68	Other	67	84	Full	1	5746	591
15808	1401	M	PhD	68	Other	67	85	Full	1	5746	0
15809	1401	M	PhD	68	Other	67	86	Full	1	6540	794
15810	1401	M	PhD	68	Other	67	87	Full	0	6540	0
15811	1401	M	PhD	68	Other	67	88	Full	0	7067	527
15812	1401	M	PhD	68	Other	67	89	Full	0	7562	495
15813	1401	M	PhD	68	Other	67	90	Full	0	8665	1103
15814	1401	M	PhD	68	Other	67	91	Full	0	9520	855
15815	1401	M	PhD	68	Other	67	92	Full	0	10055	535
15816	1401	M	PhD	68	Other	67	93	Full	0	9556	-499
15817	1401	M	PhD	68	Other	67	94	Full	0	9556	0
15818	1401	M	PhD	68	Other	67	95	Full	0	10363	807
15819	1402	M	PhD	89	Prof	89	89	Assist	0	4629	NA
15820	1402	M	PhD	89	Prof	89	90	Assist	0	4708	79
15821	1402	M	PhD	89	Prof	89	91	Assist	0	4881	173
15822	1402	M	PhD	89	Prof	89	92	Assist	0	5095	214
15823	1402	M	PhD	89	Prof	89	93	Assist	0	5242	147
15824	1402	M	PhD	89	Prof	89	94	Assist	0	5242	0
15825	1402	M	PhD	89	Prof	89	95	Assist	0	5712	470
15826	1403	M	PhD	71	Other	71	76	Assoc	0	1349	NA
15827	1403	M	PhD	71	Other	71	77	Assist	0	1828	479
15828	1403	M	PhD	71	Other	71	78	Assist	0	1942	114
15829	1403	M	PhD	71	Other	71	79	Assist	0	2202	260
15830	1403	M	PhD	71	Other	71	80	Assist	0	2376	174
15831	1403	M	PhD	71	Other	71	81	Assist	0	2798	422
15832	1403	M	PhD	71	Other	71	82	Assoc	0	3048	250
15833	1403	M	PhD	71	Other	71	83	Assoc	0	3216	168
15834	1403	M	PhD	71	Other	71	84	Assoc	0	3484	268
15835	1403	M	PhD	71	Other	71	85	Assoc	0	3484	0
15836	1403	M	PhD	71	Other	71	86	Assoc	0	4081	597
15837	1403	M	PhD	71	Other	71	87	Full	0	4410	329
15838	1403	M	PhD	71	Other	71	88	Full	0	4538	128
15839	1403	M	PhD	71	Other	71	89	Full	0	4855	317
15840	1403	M	PhD	71	Other	71	90	Full	0	5082	227
15841	1403	M	PhD	71	Other	71	91	Full	0	5318	236
15842	1403	M	PhD	71	Other	71	92	Full	0	5631	313
15843	1403	M	PhD	71	Other	71	93	Full	0	5794	163
15844	1403	M	PhD	71	Other	71	94	Full	0	5794	0
15845	1403	M	PhD	71	Other	71	95	Full	0	5962	168
15846	1404	M	PhD	73	Other	72	76	Assist	0	1652	NA
15847	1404	M	PhD	73	Other	72	77	Assist	0	1717	65
15848	1404	M	PhD	73	Other	72	78	Assist	0	1866	149
15849	1404	M	PhD	73	Other	72	79	Assoc	0	2202	336
15850	1404	M	PhD	73	Other	72	80	Assoc	0	2420	218
15851	1404	M	PhD	73	Other	72	81	Assoc	0	2680	260
15852	1404	M	PhD	73	Other	72	82	Assoc	0	2837.333	157.333
15853	1404	M	PhD	73	Other	72	83	Full	0	3081	243.667
15854	1404	M	PhD	73	Other	72	84	Full	0	3337	256
15855	1404	M	PhD	73	Other	72	85	Full	0	3337	0
15856	1404	M	PhD	73	Other	72	86	Full	0	3692	355
15857	1404	M	PhD	73	Other	72	87	Full	0	3877	185
15858	1404	M	PhD	73	Other	72	88	Full	0	3990	113
15859	1404	M	PhD	73	Other	72	89	Full	0	4393	403
15860	1404	M	PhD	73	Other	72	90	Full	0	4598	205
15861	1404	M	PhD	73	Other	72	91	Full	0	4881	283
15862	1404	M	PhD	73	Other	72	92	Full	0	5022	141
15863	1404	M	PhD	73	Other	72	93	Full	0	5168	146
15864	1404	M	PhD	73	Other	72	94	Full	0	5168	0
15865	1404	M	PhD	73	Other	72	95	Full	0	5631	463
15866	1405	F	PhD	87	Other	87	87	Assist	0	3171	NA
15867	1405	F	PhD	87	Other	87	88	Assist	0	3171	0
15868	1405	F	PhD	87	Other	87	89	Assist	0	3392	221
15869	1405	F	PhD	87	Other	87	90	Assist	0	3602	210
15870	1405	F	PhD	87	Other	87	91	Assist	0	3823	221
15871	1405	F	PhD	87	Other	87	92	Assist	0	3934	111
15872	1405	F	PhD	87	Other	87	93	Assist	0	3991	57
15873	1405	F	PhD	87	Other	87	94	Assoc	0	4106	115
15874	1405	F	PhD	87	Other	87	95	Assoc	0	4286	180
15875	1406	M	PhD	75	Other	80	80	Assoc	1	3317	NA
15876	1406	M	PhD	75	Other	80	81	Assoc	1	3517	200
15877	1406	M	PhD	75	Other	80	82	Assoc	1	3671	154
15878	1406	M	PhD	75	Other	80	83	Assoc	1	3873	202
15879	1406	M	PhD	75	Other	80	84	Assoc	1	4018	145
15880	1406	M	PhD	75	Other	80	85	Assoc	1	4018	0
15881	1406	M	PhD	75	Other	80	86	Full	1	4708	690
15882	1406	M	PhD	75	Other	80	87	Full	1	4944	236
15883	1406	M	PhD	75	Other	80	88	Full	1	5087	143
15884	1406	M	PhD	75	Other	80	89	Full	1	5443	356
15885	1406	M	PhD	75	Other	80	90	Full	1	5698	255
15886	1406	M	PhD	75	Other	80	91	Full	1	5962	264
15887	1406	M	PhD	75	Other	80	92	Full	1	6135	173
15888	1406	M	PhD	75	Other	80	93	Full	1	6313	178
15889	1406	M	PhD	75	Other	80	94	Full	1	6313	0
15890	1406	M	PhD	75	Other	80	95	Full	1	6590	277
15891	1407	F	PhD	91	Other	91	91	Assist	0	3774	NA
15892	1407	F	PhD	91	Other	91	92	Assist	0	3774	0
15893	1407	F	PhD	91	Other	91	93	Assist	0	3996	222
15894	1407	F	PhD	91	Other	91	94	Assist	0	3996	0
15895	1407	F	PhD	91	Other	91	95	Assist	0	4231	235
15896	1408	M	PhD	68	Prof	69	76	Assoc	0	2232	NA
15897	1408	M	PhD	68	Prof	69	77	Assoc	0	2544	312
15898	1408	M	PhD	68	Prof	69	78	Assoc	0	2714	170
15899	1408	M	PhD	68	Prof	69	79	Full	0	3064.179	350.179
15900	1408	M	PhD	68	Prof	69	80	Full	0	3398	333.821
15901	1408	M	PhD	68	Prof	69	81	Full	0	4174	776
15902	1408	M	PhD	68	Prof	69	82	Full	0	4296	122
15903	1408	M	PhD	68	Prof	69	83	Full	0	5010	714
15904	1408	M	PhD	68	Prof	69	84	Full	0	5349	339
15905	1408	M	PhD	68	Prof	69	85	Full	0	5349	0
15906	1408	M	PhD	68	Prof	69	86	Full	0	6730	1381
15907	1408	M	PhD	68	Prof	69	87	Full	0	7067	337
15908	1408	M	PhD	68	Prof	69	88	Full	1	8153	1086
15909	1408	M	PhD	68	Prof	69	89	Full	1	8478	325
15910	1408	M	PhD	68	Prof	69	90	Full	1	9263	785
15911	1408	M	PhD	68	Prof	69	91	Full	1	9693	430
15912	1408	M	PhD	68	Prof	69	92	Full	1	9974	281
15913	1408	M	PhD	68	Prof	69	93	Full	0	10263	289
15914	1408	M	PhD	68	Prof	69	94	Full	0	10263	0
15915	1408	M	PhD	68	Prof	69	95	Full	0	10867	604
15916	1409	M	PhD	54	Other	56	76	Full	0	2339	NA
15917	1409	M	PhD	54	Other	56	77	Full	0	2628	289
15918	1409	M	PhD	54	Other	56	78	Full	0	2757	129
15919	1409	M	PhD	54	Other	56	79	Full	0	3032	275
15920	1409	M	PhD	54	Other	56	80	Full	0	3202	170
15921	1409	M	PhD	54	Other	56	81	Full	0	3517	315
15922	1409	M	PhD	54	Other	56	82	Full	0	3619	102
15923	1409	M	PhD	54	Other	56	83	Full	0	3818	199
15924	1409	M	PhD	54	Other	56	84	Full	0	4077	259
15925	1409	M	PhD	54	Other	56	85	Full	0	4077	0
15926	1409	M	PhD	54	Other	56	86	Full	0	4510	433
15927	1409	M	PhD	54	Other	56	87	Full	0	4736	226
15928	1409	M	PhD	54	Other	56	88	Full	0	4805	69
15929	1409	M	PhD	54	Other	56	89	Full	0	5141	336
15930	1409	M	PhD	54	Other	56	90	Full	0	5305	164
15931	1409	M	PhD	54	Other	56	91	Full	0	5551	246
15932	1409	M	PhD	54	Other	56	92	Full	0	5712	161
15933	1409	M	PhD	54	Other	56	93	Full	0	5794	82
15934	1409	M	PhD	54	Other	56	94	Full	0	5794	0
15935	1409	M	PhD	54	Other	56	95	Full	0	5962	168
15936	1410	M	PhD	69	Other	83	83	Assoc	0	3213	NA
15937	1410	M	PhD	69	Other	83	84	Assoc	0	3381	168
15938	1410	M	PhD	69	Other	83	85	Assoc	0	3381	0
15939	1410	M	PhD	69	Other	83	86	Assoc	0	3688	307
15940	1410	M	PhD	69	Other	83	87	Assoc	0	3873	185
15941	1410	M	PhD	69	Other	83	88	Assoc	0	3986	113
15942	1410	M	PhD	69	Other	83	89	Assoc	0	4264	278
15943	1410	M	PhD	69	Other	83	90	Full	0	4658	394
15944	1410	M	PhD	69	Other	83	91	Full	0	5088	430
15945	1410	M	PhD	69	Other	83	92	Full	0	5311	223
15946	1410	M	PhD	69	Other	83	93	Full	0	5544	233
15947	1410	M	PhD	69	Other	83	94	Full	0	5544	0
15948	1410	M	PhD	69	Other	83	95	Full	0	6127	583
15949	1412	F	PhD	94	Other	94	94	Assist	0	4353	NA
15950	1412	F	PhD	94	Other	94	95	Assist	0	4544	191
15951	1413	M	PhD	65	Other	80	80	Full	0	4718	NA
15952	1413	M	PhD	65	Other	80	81	Full	0	5167	449
15953	1413	M	PhD	65	Other	80	82	Full	0	5167	0
15954	1413	M	PhD	65	Other	80	83	Full	0	5609	442
15955	1413	M	PhD	65	Other	80	84	Full	0	6076	467
15956	1413	M	PhD	65	Other	80	85	Full	0	6076	0
15957	1413	M	PhD	65	Other	80	86	Full	0	6916	840
15958	1413	M	PhD	65	Other	80	87	Full	0	7265	349
15959	1413	M	PhD	65	Other	80	88	Full	0	8271	1006
15960	1413	M	PhD	65	Other	80	89	Full	0	8600	329
15961	1413	M	PhD	65	Other	80	90	Full	0	9002	402
15962	1413	M	PhD	65	Other	80	91	Full	0	9286	284
15963	1413	M	PhD	65	Other	80	92	Full	0	9420	134
15964	1413	M	PhD	65	Other	80	93	Full	0	9693	273
15965	1413	M	PhD	65	Other	80	94	Full	0	9693	0
15966	1413	M	PhD	65	Other	80	95	Full	0	9974	281
15967	1414	M	PhD	59	Other	69	76	Full	1	2894	NA
15968	1414	M	PhD	59	Other	69	77	Full	1	3248	354
15969	1414	M	PhD	59	Other	69	78	Full	1	3434	186
15970	1414	M	PhD	59	Other	69	79	Full	0	3805	371
15971	1414	M	PhD	59	Other	69	80	Full	0	4062	257
15972	1414	M	PhD	59	Other	69	81	Full	0	4358	296
15973	1414	M	PhD	59	Other	69	82	Full	0	4358	0
